"Sdate","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag Text","AvgSpeed","PmlHGV","Class1Volume","Class2Volume","Class3Volume","Class4Volume","Class5Volume","Class6Volume","Class7Volume","Class8Volume","Class9Volume","Class10Volume"
2020-01-24 16:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",11,0,"",8662,0,0,0,0,0,0,0,0,11,0,0
2020-01-24 16:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,0,"",8662,0,0,0,0,0,0,0,0,0,0,0
2020-01-24 17:00:00,="000000001425",1,"Eastbound_NS",1,"East",1143,0,"",22591,13,1,1120,3,10,5,4,0,0,0,0
2020-01-24 17:00:00,="000000001425",2,"Eastbound_OS",1,"East",771,0,"",25591,14,2,757,0,7,4,1,0,0,0,0
2020-01-24 17:00:00,="000000001425",3,"Westbound_OS",2,"West",436,0,"",26560,21,1,425,1,8,1,0,0,0,0,0
2020-01-24 17:00:00,="000000001425",4,"Westbound_NS",2,"West",668,0,"",23051,51,0,625,5,20,14,4,0,0,0,0
2020-01-24 17:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",7,0,"",6627,0,0,0,0,0,0,0,0,6,0,1
2020-01-24 17:00:00,="000000001425",6,"Westbound_Cycle",2,"West",3,0,"",6204,0,0,0,0,0,0,0,0,3,0,0
2020-01-24 18:00:00,="000000001425",1,"Eastbound_NS",1,"East",787,0,"",23286,19,3,764,1,10,5,4,0,0,0,0
2020-01-24 18:00:00,="000000001425",2,"Eastbound_OS",1,"East",419,0,"",27712,14,2,411,0,6,0,0,0,0,0,0
2020-01-24 18:00:00,="000000001425",3,"Westbound_OS",2,"West",277,0,"",27453,4,0,275,0,1,0,1,0,0,0,0
2020-01-24 18:00:00,="000000001425",4,"Westbound_NS",2,"West",516,0,"",23722,21,2,499,1,5,6,3,0,0,0,0
2020-01-24 18:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",6,0,"",6991,0,0,0,0,0,0,0,0,5,1,0
2020-01-24 18:00:00,="000000001425",6,"Westbound_Cycle",2,"West",2,0,"",5834,0,0,0,0,0,0,0,0,2,0,0
2020-01-24 19:00:00,="000000001425",1,"Eastbound_NS",1,"East",529,0,"",24542,15,0,519,0,5,3,2,0,0,0,0
2020-01-24 19:00:00,="000000001425",2,"Eastbound_OS",1,"East",188,0,"",28902,21,0,184,0,4,0,0,0,0,0,0
2020-01-24 19:00:00,="000000001425",3,"Westbound_OS",2,"West",170,0,"",28606,6,1,168,0,1,0,0,0,0,0,0
2020-01-24 19:00:00,="000000001425",4,"Westbound_NS",2,"West",388,0,"",24061,31,0,374,1,9,3,1,0,0,0,0
2020-01-24 19:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",1,0,"",6944,0,0,0,0,0,0,0,0,1,0,0
2020-01-24 19:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,0,"",6944,0,0,0,0,0,0,0,0,0,0,0
2020-01-24 20:00:00,="000000001425",1,"Eastbound_NS",1,"East",326,0,"",24915,40,1,309,2,9,4,1,0,0,0,0
2020-01-24 20:00:00,="000000001425",2,"Eastbound_OS",1,"East",63,0,"",28906,0,0,63,0,0,0,0,0,0,0,0
2020-01-24 20:00:00,="000000001425",3,"Westbound_OS",2,"West",82,0,"",27331,12,0,81,0,1,0,0,0,0,0,0
2020-01-24 20:00:00,="000000001425",4,"Westbound_NS",2,"West",257,0,"",24091,16,1,250,0,2,2,2,0,0,0,0
2020-01-24 20:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",0,0,"",24091,0,0,0,0,0,0,0,0,0,0,0
2020-01-24 20:00:00,="000000001425",6,"Westbound_Cycle",2,"West",2,0,"",5972,0,0,0,0,0,0,0,0,2,0,0
2020-01-24 21:00:00,="000000001425",1,"Eastbound_NS",1,"East",248,0,"",24803,24,0,238,0,4,2,4,0,0,0,0
2020-01-24 21:00:00,="000000001425",2,"Eastbound_OS",1,"East",54,0,"",28637,19,0,53,0,0,1,0,0,0,0,0
2020-01-24 21:00:00,="000000001425",3,"Westbound_OS",2,"West",53,0,"",28071,19,0,52,0,1,0,0,0,0,0,0
2020-01-24 21:00:00,="000000001425",4,"Westbound_NS",2,"West",192,0,"",24115,36,0,183,0,3,4,2,0,0,0,0
2020-01-24 21:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",2,0,"",8056,0,0,0,0,0,0,0,0,2,0,0
2020-01-24 21:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,0,"",8056,0,0,0,0,0,0,0,0,0,0,0
2020-01-24 22:00:00,="000000001425",1,"Eastbound_NS",1,"East",270,0,"",24229,11,0,262,2,0,3,3,0,0,0,0
2020-01-24 22:00:00,="000000001425",2,"Eastbound_OS",1,"East",44,0,"",29192,23,0,43,0,1,0,0,0,0,0,0
2020-01-24 22:00:00,="000000001425",3,"Westbound_OS",2,"West",53,0,"",27542,38,0,51,0,1,1,0,0,0,0,0
2020-01-24 22:00:00,="000000001425",4,"Westbound_NS",2,"West",190,0,"",24250,26,2,180,1,3,2,2,0,0,0,0
2020-01-24 22:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",3,0,"",5000,0,0,0,0,0,0,0,0,3,0,0
2020-01-24 22:00:00,="000000001425",6,"Westbound_Cycle",2,"West",1,0,"",5833,0,0,0,0,0,0,0,0,1,0,0
2020-01-24 23:00:00,="000000001425",1,"Eastbound_NS",1,"East",177,0,"",24958,6,0,175,1,0,1,0,0,0,0,0
2020-01-24 23:00:00,="000000001425",2,"Eastbound_OS",1,"East",29,0,"",29569,69,0,27,0,1,1,0,0,0,0,0
2020-01-24 23:00:00,="000000001425",3,"Westbound_OS",2,"West",29,0,"",28439,0,0,29,0,0,0,0,0,0,0,0
2020-01-24 23:00:00,="000000001425",4,"Westbound_NS",2,"West",135,0,"",24233,22,0,132,0,1,2,0,0,0,0,0
2020-01-24 23:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",1,0,"",6944,0,0,0,0,0,0,0,0,1,0,0
2020-01-24 23:00:00,="000000001425",6,"Westbound_Cycle",2,"West",1,0,"",6111,0,0,0,0,0,0,0,0,1,0,0
2020-01-25 00:00:00,="000000001425",1,"Eastbound_NS",1,"East",130,0,"",24769,46,0,124,0,1,5,0,0,0,0,0
2020-01-25 00:00:00,="000000001425",2,"Eastbound_OS",1,"East",13,0,"",28162,0,0,13,0,0,0,0,0,0,0,0
2020-01-25 00:00:00,="000000001425",3,"Westbound_OS",2,"West",19,0,"",28436,0,0,19,0,0,0,0,0,0,0,0
2020-01-25 00:00:00,="000000001425",4,"Westbound_NS",2,"West",67,0,"",24590,30,0,65,0,1,1,0,0,0,0,0
2020-01-25 00:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",0,0,"",24590,0,0,0,0,0,0,0,0,0,0,0
2020-01-25 00:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,0,"",24590,0,0,0,0,0,0,0,0,0,0,0
2020-01-25 01:00:00,="000000001425",1,"Eastbound_NS",1,"East",67,0,"",25883,90,0,61,0,3,3,0,0,0,0,0
2020-01-25 01:00:00,="000000001425",2,"Eastbound_OS",1,"East",6,0,"",29398,0,0,6,0,0,0,0,0,0,0,0
2020-01-25 01:00:00,="000000001425",3,"Westbound_OS",2,"West",5,0,"",28222,0,0,5,0,0,0,0,0,0,0,0
2020-01-25 01:00:00,="000000001425",4,"Westbound_NS",2,"West",34,0,"",24265,88,0,31,0,2,1,0,0,0,0,0
2020-01-25 01:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",1,0,"",5833,0,0,0,0,0,0,0,0,1,0,0
2020-01-25 01:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,0,"",5833,0,0,0,0,0,0,0,0,0,0,0
2020-01-25 02:00:00,="000000001425",1,"Eastbound_NS",1,"East",42,0,"",24425,190,0,34,0,3,5,0,0,0,0,0
2020-01-25 02:00:00,="000000001425",2,"Eastbound_OS",1,"East",2,0,"",20278,0,0,2,0,0,0,0,0,0,0,0
2020-01-25 02:00:00,="000000001425",3,"Westbound_OS",2,"West",2,0,"",27361,0,0,2,0,0,0,0,0,0,0,0
2020-01-25 02:00:00,="000000001425",4,"Westbound_NS",2,"West",40,0,"",23361,100,0,36,0,1,3,0,0,0,0,0
2020-01-25 02:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",0,0,"",23361,0,0,0,0,0,0,0,0,0,0,0
2020-01-25 02:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,0,"",23361,0,0,0,0,0,0,0,0,0,0,0
2020-01-25 03:00:00,="000000001425",1,"Eastbound_NS",1,"East",39,0,"",24544,77,0,35,0,1,2,1,0,0,0,0
2020-01-25 03:00:00,="000000001425",2,"Eastbound_OS",1,"East",4,0,"",27292,250,0,3,0,1,0,0,0,0,0,0
2020-01-25 03:00:00,="000000001425",3,"Westbound_OS",2,"West",9,0,"",30556,0,0,9,0,0,0,0,0,0,0,0
2020-01-25 03:00:00,="000000001425",4,"Westbound_NS",2,"West",92,0,"",25048,33,0,89,0,1,2,0,0,0,0,0
2020-01-25 03:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",0,0,"",25048,0,0,0,0,0,0,0,0,0,0,0
2020-01-25 03:00:00,="000000001425",6,"Westbound_Cycle",2,"West",2,0,"",3889,0,0,0,0,0,0,0,0,2,0,0
2020-01-25 04:00:00,="000000001425",1,"Eastbound_NS",1,"East",76,0,"",23955,92,0,68,1,5,2,0,0,0,0,0
2020-01-25 04:00:00,="000000001425",2,"Eastbound_OS",1,"East",9,0,"",26698,222,0,7,0,2,0,0,0,0,0,0
2020-01-25 04:00:00,="000000001425",3,"Westbound_OS",2,"West",23,0,"",26437,0,0,23,0,0,0,0,0,0,0,0
2020-01-25 04:00:00,="000000001425",4,"Westbound_NS",2,"West",147,0,"",24683,88,1,132,1,8,5,0,0,0,0,0
2020-01-25 04:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",0,0,"",24683,0,0,0,0,0,0,0,0,0,0,0
2020-01-25 04:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,0,"",24683,0,0,0,0,0,0,0,0,0,0,0
2020-01-25 05:00:00,="000000001425",1,"Eastbound_NS",1,"East",135,0,"",24177,126,2,116,0,7,10,0,0,0,0,0
2020-01-25 05:00:00,="000000001425",2,"Eastbound_OS",1,"East",9,0,"",30340,111,0,8,0,1,0,0,0,0,0,0
2020-01-25 05:00:00,="000000001425",3,"Westbound_OS",2,"West",33,0,"",27567,30,0,32,0,0,1,0,0,0,0,0
2020-01-25 05:00:00,="000000001425",4,"Westbound_NS",2,"West",190,0,"",24915,42,0,180,2,1,7,0,0,0,0,0
2020-01-25 05:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",0,0,"",24915,0,0,0,0,0,0,0,0,0,0,0
2020-01-25 05:00:00,="000000001425",6,"Westbound_Cycle",2,"West",1,0,"",5556,0,0,0,0,0,0,0,0,1,0,0
2020-01-25 06:00:00,="000000001425",1,"Eastbound_NS",1,"East",194,0,"",24674,62,2,180,0,8,4,0,0,0,0,0
2020-01-25 06:00:00,="000000001425",2,"Eastbound_OS",1,"East",25,0,"",31645,0,0,25,0,0,0,0,0,0,0,0
2020-01-25 06:00:00,="000000001425",3,"Westbound_OS",2,"West",66,0,"",28599,15,1,64,0,1,0,0,0,0,0,0
2020-01-25 06:00:00,="000000001425",4,"Westbound_NS",2,"West",246,0,"",25006,69,0,226,2,13,4,1,0,0,0,0
2020-01-25 06:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",1,0,"",9167,0,0,0,0,0,0,0,0,1,0,0
2020-01-25 06:00:00,="000000001425",6,"Westbound_Cycle",2,"West",4,0,"",5764,0,0,0,0,0,0,0,0,4,0,0
2020-01-25 07:00:00,="000000001425",1,"Eastbound_NS",1,"East",280,0,"",24625,54,0,262,2,10,5,1,0,0,0,0
2020-01-25 07:00:00,="000000001425",2,"Eastbound_OS",1,"East",59,0,"",29444,34,0,57,0,2,0,0,0,0,0,0
2020-01-25 07:00:00,="000000001425",3,"Westbound_OS",2,"West",95,0,"",28254,21,0,93,0,1,1,0,0,0,0,0
2020-01-25 07:00:00,="000000001425",4,"Westbound_NS",2,"West",300,0,"",24295,50,0,284,0,10,5,1,0,0,0,0
2020-01-25 07:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",5,0,"",7278,0,0,0,0,0,0,0,0,5,0,0
2020-01-25 07:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,0,"",7278,0,0,0,0,0,0,0,0,0,0,0
2020-01-25 08:00:00,="000000001425",1,"Eastbound_NS",1,"East",405,0,"",24707,69,0,375,0,22,6,2,0,0,0,0
2020-01-25 08:00:00,="000000001425",2,"Eastbound_OS",1,"East",102,0,"",28265,59,0,96,0,5,1,0,0,0,0,0
2020-01-25 08:00:00,="000000001425",3,"Westbound_OS",2,"West",207,0,"",28823,14,0,203,1,3,0,0,0,0,0,0
2020-01-25 08:00:00,="000000001425",4,"Westbound_NS",2,"West",450,0,"",24538,64,1,417,0,20,9,3,0,0,0,0
2020-01-25 08:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",5,0,"",7722,0,0,0,0,0,0,0,0,5,0,0
2020-01-25 08:00:00,="000000001425",6,"Westbound_Cycle",2,"West",3,0,"",6852,0,0,0,0,0,0,0,0,3,0,0
2020-01-25 09:00:00,="000000001425",1,"Eastbound_NS",1,"East",574,0,"",24260,54,0,537,3,28,3,3,0,0,0,0
2020-01-25 09:00:00,="000000001425",2,"Eastbound_OS",1,"East",153,0,"",27672,33,0,148,0,5,0,0,0,0,0,0
2020-01-25 09:00:00,="000000001425",3,"Westbound_OS",2,"West",224,0,"",28798,9,0,222,0,2,0,0,0,0,0,0
2020-01-25 09:00:00,="000000001425",4,"Westbound_NS",2,"West",530,0,"",24215,40,2,503,1,15,6,3,0,0,0,0
2020-01-25 09:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",5,0,"",7445,0,0,0,0,0,0,0,0,5,0,0
2020-01-25 09:00:00,="000000001425",6,"Westbound_Cycle",2,"West",5,0,"",6556,0,0,0,0,0,0,0,0,4,1,0
2020-01-25 10:00:00,="000000001425",1,"Eastbound_NS",1,"East",602,0,"",23488,28,2,579,2,15,2,2,0,0,0,0
2020-01-25 10:00:00,="000000001425",2,"Eastbound_OS",1,"East",215,0,"",27792,19,1,210,0,4,0,0,0,0,0,0
2020-01-25 10:00:00,="000000001425",3,"Westbound_OS",2,"West",300,0,"",28643,10,0,296,1,3,0,0,0,0,0,0
2020-01-25 10:00:00,="000000001425",4,"Westbound_NS",2,"West",660,0,"",24426,44,2,623,4,24,5,2,0,0,0,0
2020-01-25 10:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",6,0,"",6435,0,0,0,0,0,0,0,0,5,1,0
2020-01-25 10:00:00,="000000001425",6,"Westbound_Cycle",2,"West",5,0,"",6111,0,0,0,0,0,0,0,0,5,0,0
2020-01-25 11:00:00,="000000001425",1,"Eastbound_NS",1,"East",696,0,"",23400,34,0,667,4,17,7,1,0,0,0,0
2020-01-25 11:00:00,="000000001425",2,"Eastbound_OS",1,"East",249,0,"",27190,20,2,242,0,4,1,0,0,0,0,0
2020-01-25 11:00:00,="000000001425",3,"Westbound_OS",2,"West",327,0,"",28505,18,1,320,0,6,0,0,0,0,0,0
2020-01-25 11:00:00,="000000001425",4,"Westbound_NS",2,"West",705,0,"",24351,33,0,678,3,16,7,1,0,0,0,0
2020-01-25 11:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",2,0,"",6111,0,0,0,0,0,0,0,0,2,0,0
2020-01-25 11:00:00,="000000001425",6,"Westbound_Cycle",2,"West",3,0,"",4815,0,0,0,0,0,0,0,0,3,0,0
2020-01-25 12:00:00,="000000001425",1,"Eastbound_NS",1,"East",787,0,"",23023,19,3,763,3,13,2,3,0,0,0,0
2020-01-25 12:00:00,="000000001425",2,"Eastbound_OS",1,"East",356,0,"",26414,28,0,345,1,8,2,0,0,0,0,0
2020-01-25 12:00:00,="000000001425",3,"Westbound_OS",2,"West",389,0,"",28327,13,1,383,0,5,0,0,0,0,0,0
2020-01-25 12:00:00,="000000001425",4,"Westbound_NS",2,"West",718,0,"",24108,26,1,690,6,12,7,2,0,0,0,0
2020-01-25 12:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",6,0,"",6574,0,0,0,0,0,0,0,0,6,0,0
2020-01-25 12:00:00,="000000001425",6,"Westbound_Cycle",2,"West",3,0,"",7500,0,0,0,0,0,0,0,0,3,0,0
2020-01-25 13:00:00,="000000001425",1,"Eastbound_NS",1,"East",771,0,"",22793,16,1,754,2,9,3,2,0,0,0,0
2020-01-25 13:00:00,="000000001425",2,"Eastbound_OS",1,"East",352,0,"",27131,14,3,344,0,4,1,0,0,0,0,0
2020-01-25 13:00:00,="000000001425",3,"Westbound_OS",2,"West",417,0,"",28018,10,0,413,0,3,1,0,0,0,0,0
2020-01-25 13:00:00,="000000001425",4,"Westbound_NS",2,"West",754,0,"",24038,12,0,739,3,6,3,3,0,0,0,0
2020-01-25 13:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",7,0,"",7262,0,0,0,0,0,0,0,0,7,0,0
2020-01-25 13:00:00,="000000001425",6,"Westbound_Cycle",2,"West",7,0,"",6468,0,0,0,0,0,0,0,0,7,0,0
2020-01-25 14:00:00,="000000001425",1,"Eastbound_NS",1,"East",769,0,"",23057,21,3,748,1,14,2,1,0,0,0,0
2020-01-25 14:00:00,="000000001425",2,"Eastbound_OS",1,"East",273,0,"",27243,4,1,271,0,1,0,0,0,0,0,0
2020-01-25 14:00:00,="000000001425",3,"Westbound_OS",2,"West",277,0,"",28596,14,2,271,0,4,0,0,0,0,0,0
2020-01-25 14:00:00,="000000001425",4,"Westbound_NS",2,"West",614,0,"",24229,33,1,590,2,16,4,1,0,0,0,0
2020-01-25 14:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",6,0,"",6944,0,0,0,0,0,0,0,0,5,0,1
2020-01-25 14:00:00,="000000001425",6,"Westbound_Cycle",2,"West",6,0,"",5648,0,0,0,0,0,0,0,0,6,0,0
2020-01-25 15:00:00,="000000001425",1,"Eastbound_NS",1,"East",746,0,"",23136,20,3,722,4,14,1,2,0,0,0,0
2020-01-25 15:00:00,="000000001425",2,"Eastbound_OS",1,"East",271,0,"",27398,30,2,261,0,8,0,0,0,0,0,0
2020-01-25 15:00:00,="000000001425",3,"Westbound_OS",2,"West",261,0,"",28370,11,2,256,0,1,2,0,0,0,0,0
2020-01-25 15:00:00,="000000001425",4,"Westbound_NS",2,"West",572,0,"",24373,16,3,556,3,6,3,1,0,0,0,0
2020-01-25 15:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",8,0,"",6875,0,0,0,0,0,0,0,0,8,0,0
2020-01-25 15:00:00,="000000001425",6,"Westbound_Cycle",2,"West",6,0,"",5417,0,0,0,0,0,0,0,0,6,0,0
2020-01-25 16:00:00,="000000001425",1,"Eastbound_NS",1,"East",746,0,"",23871,24,1,723,3,18,0,1,0,0,0,0
2020-01-25 16:00:00,="000000001425",2,"Eastbound_OS",1,"East",296,0,"",27402,14,0,291,0,2,2,1,0,0,0,0
2020-01-25 16:00:00,="000000001425",3,"Westbound_OS",2,"West",283,0,"",28290,14,0,278,1,4,0,0,0,0,0,0
2020-01-25 16:00:00,="000000001425",4,"Westbound_NS",2,"West",603,0,"",24647,15,3,587,1,8,1,3,0,0,0,0
2020-01-25 16:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",3,0,"",8611,0,0,0,0,0,0,0,0,3,0,0
2020-01-25 16:00:00,="000000001425",6,"Westbound_Cycle",2,"West",3,0,"",6574,0,0,0,0,0,0,0,0,3,0,0
2020-01-25 17:00:00,="000000001425",1,"Eastbound_NS",1,"East",590,0,"",23475,22,0,574,2,10,3,1,0,0,0,0
2020-01-25 17:00:00,="000000001425",2,"Eastbound_OS",1,"East",215,0,"",27504,14,1,211,0,2,1,0,0,0,0,0
2020-01-25 17:00:00,="000000001425",3,"Westbound_OS",2,"West",250,0,"",27934,8,0,248,0,2,0,0,0,0,0,0
2020-01-25 17:00:00,="000000001425",4,"Westbound_NS",2,"West",527,0,"",23747,21,0,514,1,7,4,1,0,0,0,0
2020-01-25 17:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",2,0,"",4722,0,0,0,0,0,0,0,0,2,0,0
2020-01-25 17:00:00,="000000001425",6,"Westbound_Cycle",2,"West",1,0,"",8056,0,0,0,0,0,0,0,0,1,0,0
2020-01-25 18:00:00,="000000001425",1,"Eastbound_NS",1,"East",524,0,"",24024,10,0,516,1,4,1,2,0,0,0,0
2020-01-25 18:00:00,="000000001425",2,"Eastbound_OS",1,"East",168,0,"",28634,0,0,168,0,0,0,0,0,0,0,0
2020-01-25 18:00:00,="000000001425",3,"Westbound_OS",2,"West",173,0,"",28107,0,1,172,0,0,0,0,0,0,0,0
2020-01-25 18:00:00,="000000001425",4,"Westbound_NS",2,"West",436,0,"",24105,16,1,426,1,4,3,1,0,0,0,0
2020-01-25 18:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",4,0,"",4236,0,0,0,0,0,0,0,0,4,0,0
2020-01-25 18:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,0,"",4236,0,0,0,0,0,0,0,0,0,0,0
2020-01-25 19:00:00,="000000001425",1,"Eastbound_NS",1,"East",404,0,"",24274,15,0,397,0,5,1,1,0,0,0,0
2020-01-25 19:00:00,="000000001425",2,"Eastbound_OS",1,"East",96,0,"",29280,21,0,93,1,2,0,0,0,0,0,0
2020-01-25 19:00:00,="000000001425",3,"Westbound_OS",2,"West",98,0,"",28427,0,0,98,0,0,0,0,0,0,0,0
2020-01-25 19:00:00,="000000001425",4,"Westbound_NS",2,"West",321,0,"",25016,6,1,315,0,1,1,3,0,0,0,0
2020-01-25 19:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",0,0,"",25016,0,0,0,0,0,0,0,0,0,0,0
2020-01-25 19:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,0,"",25016,0,0,0,0,0,0,0,0,0,0,0
2020-01-25 20:00:00,="000000001425",1,"Eastbound_NS",1,"East",324,0,"",24292,28,0,314,0,6,3,1,0,0,0,0
2020-01-25 20:00:00,="000000001425",2,"Eastbound_OS",1,"East",67,0,"",29498,15,0,66,0,1,0,0,0,0,0,0
2020-01-25 20:00:00,="000000001425",3,"Westbound_OS",2,"West",56,0,"",28274,18,0,55,0,1,0,0,0,0,0,0
2020-01-25 20:00:00,="000000001425",4,"Westbound_NS",2,"West",192,0,"",24654,36,1,181,1,4,3,2,0,0,0,0
2020-01-25 20:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",0,0,"",24654,0,0,0,0,0,0,0,0,0,0,0
2020-01-25 20:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,0,"",24654,0,0,0,0,0,0,0,0,0,0,0
2020-01-25 21:00:00,="000000001425",1,"Eastbound_NS",1,"East",256,0,"",24359,12,0,252,0,2,1,1,0,0,0,0
2020-01-25 21:00:00,="000000001425",2,"Eastbound_OS",1,"East",44,0,"",30120,23,0,43,0,1,0,0,0,0,0,0
2020-01-25 21:00:00,="000000001425",3,"Westbound_OS",2,"West",37,0,"",26862,27,0,36,0,1,0,0,0,0,0,0
2020-01-25 21:00:00,="000000001425",4,"Westbound_NS",2,"West",164,0,"",24416,12,0,161,0,1,1,1,0,0,0,0
2020-01-25 21:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",0,0,"",24416,0,0,0,0,0,0,0,0,0,0,0
2020-01-25 21:00:00,="000000001425",6,"Westbound_Cycle",2,"West",1,0,"",6389,0,0,0,0,0,0,0,0,1,0,0
2020-01-25 22:00:00,="000000001425",1,"Eastbound_NS",1,"East",234,0,"",24260,4,0,232,0,1,0,1,0,0,0,0
2020-01-25 22:00:00,="000000001425",2,"Eastbound_OS",1,"East",41,0,"",28930,49,0,39,0,2,0,0,0,0,0,0
2020-01-25 22:00:00,="000000001425",3,"Westbound_OS",2,"West",33,0,"",27963,0,1,32,0,0,0,0,0,0,0,0
2020-01-25 22:00:00,="000000001425",4,"Westbound_NS",2,"West",166,0,"",24476,24,0,161,0,1,3,1,0,0,0,0
2020-01-25 22:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",0,0,"",24476,0,0,0,0,0,0,0,0,0,0,0
2020-01-25 22:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,0,"",24476,0,0,0,0,0,0,0,0,0,0,0
2020-01-25 23:00:00,="000000001425",1,"Eastbound_NS",1,"East",168,0,"",24739,18,0,163,2,1,2,0,0,0,0,0
2020-01-25 23:00:00,="000000001425",2,"Eastbound_OS",1,"East",28,0,"",28988,0,0,28,0,0,0,0,0,0,0,0
2020-01-25 23:00:00,="000000001425",3,"Westbound_OS",2,"West",34,0,"",26340,29,0,33,0,1,0,0,0,0,0,0
2020-01-25 23:00:00,="000000001425",4,"Westbound_NS",2,"West",170,0,"",23438,0,0,170,0,0,0,0,0,0,0,0
2020-01-25 23:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",4,0,"",5764,0,0,0,0,0,0,0,0,4,0,0
2020-01-25 23:00:00,="000000001425",6,"Westbound_Cycle",2,"West",2,0,"",3472,0,0,0,0,0,0,0,0,2,0,0
2020-01-26 00:00:00,="000000001425",1,"Eastbound_NS",1,"East",131,0,"",25384,23,0,128,0,0,3,0,0,0,0,0
2020-01-26 00:00:00,="000000001425",2,"Eastbound_OS",1,"East",19,0,"",26974,0,0,19,0,0,0,0,0,0,0,0
2020-01-26 00:00:00,="000000001425",3,"Westbound_OS",2,"West",25,0,"",27511,0,0,25,0,0,0,0,0,0,0,0
2020-01-26 00:00:00,="000000001425",4,"Westbound_NS",2,"West",97,0,"",23385,21,0,92,1,1,1,2,0,0,0,0
2020-01-26 00:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",0,0,"",23385,0,0,0,0,0,0,0,0,0,0,0
2020-01-26 00:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,0,"",23385,0,0,0,0,0,0,0,0,0,0,0
2020-01-26 01:00:00,="000000001425",1,"Eastbound_NS",1,"East",95,0,"",24430,32,0,92,0,1,2,0,0,0,0,0
2020-01-26 01:00:00,="000000001425",2,"Eastbound_OS",1,"East",7,0,"",25833,0,0,7,0,0,0,0,0,0,0,0
2020-01-26 01:00:00,="000000001425",3,"Westbound_OS",2,"West",15,0,"",26759,0,0,15,0,0,0,0,0,0,0,0
2020-01-26 01:00:00,="000000001425",4,"Westbound_NS",2,"West",60,0,"",24745,50,0,56,1,2,1,0,0,0,0,0
2020-01-26 01:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",0,0,"",24745,0,0,0,0,0,0,0,0,0,0,0
2020-01-26 01:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,0,"",24745,0,0,0,0,0,0,0,0,0,0,0
2020-01-26 02:00:00,="000000001425",1,"Eastbound_NS",1,"East",61,0,"",24454,49,0,58,0,2,1,0,0,0,0,0
2020-01-26 02:00:00,="000000001425",2,"Eastbound_OS",1,"East",3,0,"",23333,0,0,3,0,0,0,0,0,0,0,0
2020-01-26 02:00:00,="000000001425",3,"Westbound_OS",2,"West",8,0,"",27570,0,0,8,0,0,0,0,0,0,0,0
2020-01-26 02:00:00,="000000001425",4,"Westbound_NS",2,"West",46,0,"",25133,43,0,44,0,0,2,0,0,0,0,0
2020-01-26 02:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",0,0,"",25133,0,0,0,0,0,0,0,0,0,0,0
2020-01-26 02:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,0,"",25133,0,0,0,0,0,0,0,0,0,0,0
